generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
1230,772.9,1800.0,142237,0.4646,0.0002,0.1783,0.1710,0.0369,0.0000,0.4402,0.7550,-0.0887,0.0000,0.0000,4.3,4,7,3.3,2,6,222,1.3607,144,0.0000
1240,804.6,1850.0,146787,0.5379,0.0010,0.1733,0.1717,0.1376,0.0309,0.4344,0.8062,-0.0038,0.0000,0.0000,4.5,4,6,3.5,2,6,242,1.4441,112,0.0000
1250,748.6,1600.0,146644,0.5145,0.0004,0.1541,0.1702,0.0941,0.0815,0.4423,0.8030,0.0434,0.0000,0.0000,4.5,4,6,3.7,2,6,242,1.4259,116,0.0000
1260,794.0,1900.0,145143,0.5335,0.0006,0.1779,0.1550,0.0990,0.0000,0.4501,0.6947,0.0050,0.0000,0.0000,4.5,4,6,4.1,2,6,238,1.3640,154,0.0000
1270,804.9,1700.0,149543,0.5124,0.0007,0.1542,0.1320,-0.0499,0.0284,0.4352,0.7183,0.0587,0.0000,0.0000,4.5,4,6,4.0,2,6,219,1.2565,132,0.0000
1280,822.2,1600.0,152814,0.5752,0.0001,0.1630,0.1776,0.1990,0.0000,0.1334,0.6672,0.1008,0.0000,0.0000,4.4,4,6,4.1,2,6,226,1.2136,141,0.0000
1290,843.5,2100.0,151440,0.5352,0.0006,0.1953,0.1842,0.1765,0.0462,0.1630,0.7807,0.1191,0.0000,0.0000,4.3,4,6,3.9,2,6,225,1.2236,111,0.0000
1300,802.2,1850.0,146419,0.5469,0.0003,0.1596,0.1630,0.0992,0.0412,0.1841,0.6993,0.0698,0.0000,0.0000,4.2,4,6,4.1,2,6,251,1.3122,137,0.0000
1310,753.3,1700.0,144171,0.4536,0.0011,0.1863,0.1884,0.0992,0.0413,0.2411,0.8126,0.0985,0.0000,0.0000,4.2,4,5,3.7,2,6,228,1.2644,122,0.0000
1320,728.7,1650.0,141092,0.4070,0.0005,0.1500,0.1488,0.0350,0.0373,0.2932,0.6723,0.0015,0.0000,0.0000,4.4,4,6,3.4,2,6,199,1.2098,135,0.0000
1330,785.2,1850.0,144580,0.5069,0.0002,0.1634,0.1369,-0.0598,0.0401,0.4247,0.8017,0.0527,0.0000,0.0000,4.4,4,6,3.6,2,6,215,1.2961,130,0.0000
1340,779.3,1550.0,146024,0.4945,0.0004,0.1757,0.1594,0.1721,0.0151,0.4432,0.6817,-0.1166,0.0000,0.0000,4.5,4,6,3.2,2,6,228,1.2533,127,0.0000
1350,769.5,1800.0,142520,0.5443,0.0000,0.1649,0.1670,0.0727,0.0278,0.4343,0.8256,0.0156,0.0000,0.0000,4.6,4,6,3.0,2,5,252,1.2802,165,0.0000
1360,750.7,1700.0,143219,0.4413,0.0010,0.1749,0.1852,-0.0322,0.0172,0.5604,0.7007,-0.0792,0.0000,0.0000,4.4,4,6,3.0,2,6,220,1.1306,115,0.0000
1370,781.6,1800.0,150828,0.4444,0.0006,0.1998,0.2606,0.0361,0.0379,0.8998,0.8103,0.0201,0.0000,0.0000,4.3,4,6,2.9,2,5,199,1.1501,133,0.0000
1380,691.0,1800.0,133281,0.4926,0.0007,0.1679,0.1635,0.0737,0.0000,0.9675,0.7184,0.0096,0.0000,0.0000,4.2,4,6,3.1,2,6,274,1.1327,160,0.0000
1390,825.1,1750.0,150855,0.5534,0.0001,0.1953,0.1847,0.1202,0.0260,0.9221,0.8025,-0.0142,0.0000,0.0000,4.2,4,6,3.4,2,6,250,1.1249,148,0.0000
1400,796.4,2000.0,146562,0.4979,0.0003,0.1642,0.1341,0.1587,0.0000,0.8964,0.8039,-0.1791,0.0000,0.0000,4.2,4,6,3.4,2,6,243,1.1812,105,0.0000
1410,804.5,1850.0,148303,0.4486,0.0007,0.1542,0.1664,0.0840,0.0422,0.9151,0.7245,-0.0821,0.0000,0.0000,4.2,4,6,3.6,2,6,221,1.2463,112,0.0000
1420,828.7,1850.0,152888,0.5153,0.0003,0.1365,0.1199,0.0721,0.0040,0.9559,0.7901,-0.0634,0.0000,0.0000,4.2,4,6,3.2,2,6,204,1.1634,131,0.0000
1430,732.8,1650.0,143150,0.4343,0.0006,0.1593,0.1763,0.0593,0.0432,0.9569,0.7594,-0.0246,0.0000,0.0000,4.2,4,6,3.4,2,6,215,1.2204,103,0.0000
1440,735.0,1800.0,139590,0.4903,0.0004,0.2043,0.1642,0.0675,0.0231,0.9304,0.7722,-0.0181,0.0000,0.0000,4.2,4,6,3.9,2,6,258,1.1006,131,0.0000
1450,716.3,1550.0,141428,0.4230,0.0006,0.2060,0.1983,-0.0077,0.0521,0.9187,0.7899,-0.0286,0.0000,0.0000,4.2,4,6,3.7,2,6,198,1.1414,130,0.0000
1460,725.3,1500.0,143098,0.4431,0.0006,0.2144,0.1834,-0.0460,0.0328,0.9050,0.8061,0.0219,0.0000,0.0000,4.2,4,7,3.8,2,6,220,1.0151,136,0.0000
1470,814.3,1800.0,148596,0.5404,0.0003,0.1897,0.1971,0.1174,0.0000,0.5527,0.8177,-0.1009,0.0000,0.0000,4.2,4,6,3.5,2,6,240,1.0123,158,0.0000
1480,807.1,1750.0,156040,0.4908,0.0014,0.2898,0.1749,0.1167,0.0246,0.4338,0.7599,-0.0710,0.0000,0.0000,4.3,4,7,3.3,2,6,223,1.0328,125,0.0000
1490,793.2,1800.0,150639,0.5681,0.0003,0.1567,0.1669,0.0872,0.0425,0.4339,0.7459,0.0010,0.0000,0.0000,4.1,4,6,3.0,2,6,211,1.1059,117,0.0000
1500,796.2,1800.0,145782,0.5838,0.0005,0.2844,0.1770,0.2558,0.0000,0.4331,0.7983,0.0182,0.0000,0.0000,4.3,4,6,3.2,2,6,273,1.2088,124,0.0000
1510,785.9,1700.0,147524,0.5036,0.0015,0.1981,0.1921,0.1162,0.0000,0.5325,0.7695,-0.0774,0.0000,0.0000,4.2,4,5,3.5,2,6,232,1.3427,129,0.0000
1520,779.3,1700.0,147361,0.4655,0.0006,0.1918,0.1989,0.0988,0.0000,1.9388,0.7999,0.1096,0.0000,0.0000,4.1,4,6,3.4,2,6,216,1.2192,116,0.0000
1530,775.1,2050.0,146844,0.4841,0.0020,0.2074,0.1812,0.1439,0.0618,1.9703,0.6723,-0.0230,0.0000,0.0000,4.1,4,6,3.2,2,6,220,1.1142,106,0.0000
1540,758.6,1600.0,149077,0.4158,0.0022,0.2048,0.2051,0.1115,0.0625,1.9923,0.7645,-0.0625,0.0000,0.0000,4.2,4,6,3.1,2,6,194,1.2095,121,0.0000
1550,744.5,1650.0,140555,0.5165,0.0007,0.2160,0.2072,0.0621,0.0595,2.0244,0.7737,-0.0849,0.0000,0.0000,4.1,4,6,3.4,2,6,257,1.1979,152,0.0000
1560,752.3,1750.0,144991,0.5011,0.0003,0.1738,0.1958,0.0698,0.0482,2.7292,0.8270,0.0672,0.0000,0.0000,4.2,4,6,3.4,2,6,222,1.1062,93,0.0000
1570,718.4,1600.0,139187,0.4618,0.0018,0.2018,0.2177,0.1242,0.0000,2.7402,0.6986,-0.0403,0.0000,0.0000,4.2,4,6,4.0,2,6,237,1.2129,143,0.0000
1580,770.6,1750.0,147210,0.5459,0.0003,0.1790,0.1857,0.1115,0.0000,2.7663,0.6904,-0.0182,0.0000,0.0000,4.2,4,6,4.3,2,6,237,1.2099,134,0.0000
1590,717.6,1750.0,143436,0.4155,0.0008,0.2015,0.1971,0.0344,0.0492,2.7376,0.7594,-0.0384,0.0000,0.0000,4.2,4,6,4.4,2,6,213,1.2530,116,0.0000
1600,786.4,1900.0,146346,0.4751,0.0002,0.1985,0.1958,0.1069,0.0381,2.7474,0.7872,0.0147,0.0000,0.0000,4.2,4,6,4.3,2,6,229,1.3900,147,0.0000
1610,744.7,1650.0,143136,0.4904,0.0010,0.1907,0.1816,0.1281,0.0008,2.8022,0.7507,-0.1232,0.0000,0.0000,4.3,4,6,3.8,2,6,223,1.5330,111,0.0000
1620,788.0,1600.0,148106,0.4653,0.0004,0.1991,0.1932,0.0677,0.0229,2.2224,0.8290,0.0009,0.0000,0.0000,4.2,4,6,4.2,2,6,231,1.4433,135,0.0000
1630,786.4,1500.0,151689,0.4558,0.0008,0.2025,0.1887,0.0788,0.0435,2.2155,0.7926,0.0144,0.0000,0.0000,4.3,4,5,3.8,2,6,214,1.3830,110,0.0000
1640,762.6,1750.0,144056,0.5300,0.0006,0.1904,0.1994,0.1735,0.0444,2.1927,0.8144,0.0016,0.0000,0.0000,4.5,4,6,4.2,2,6,247,1.3395,145,0.0000
1650,701.2,1950.0,138697,0.4425,0.0021,0.1811,0.2057,-0.0462,0.0235,2.1615,0.7798,0.0816,0.0000,0.0000,4.4,4,6,4.3,2,6,225,1.2470,151,0.0000
1660,783.0,1700.0,147394,0.5091,0.0031,0.1849,0.1659,0.1657,0.0000,0.5857,0.7378,-0.1203,0.0000,0.0000,4.5,4,6,4.4,2,6,236,1.1796,118,0.0000
1670,822.3,1600.0,151890,0.5411,0.0003,0.1887,0.1797,0.0335,0.0000,1.0909,0.7859,-0.0879,0.0000,0.0000,4.3,4,6,4.7,2,6,214,1.1805,116,0.0000
1680,800.7,1750.0,148789,0.5466,0.0002,0.1824,0.1968,0.1143,0.0593,1.1188,0.6521,-0.0291,0.0000,0.0000,4.4,4,7,5.0,2,6,241,1.2007,122,0.0000
1690,762.3,1700.0,145081,0.4829,0.0005,0.1949,0.1941,0.0948,0.0000,1.0477,0.8166,-0.0726,0.0000,0.0000,4.4,4,6,5.1,2,6,226,1.2315,143,0.0000
1700,764.7,1700.0,142447,0.5257,0.0001,0.1968,0.1761,0.1437,0.0000,1.0529,0.7810,0.0010,0.0000,0.0000,4.3,4,6,5.3,3,6,250,1.0898,135,0.0000
1710,720.9,1500.0,142711,0.4077,0.0012,0.2062,0.1924,0.0820,0.0000,1.0584,0.6938,0.0036,0.0000,0.0000,4.3,4,6,5.2,3,6,219,1.1374,101,0.0000
1720,794.9,1750.0,150904,0.4685,0.0007,0.1719,0.1683,0.2013,0.0306,1.0473,0.8064,-0.0500,0.0000,0.0000,4.4,4,5,5.2,2,6,221,0.9767,115,0.0000
1730,823.5,1700.0,152166,0.4792,0.0002,0.1909,0.2253,0.1282,0.0442,1.1484,0.7934,0.0154,0.0000,0.0000,4.4,4,6,5.3,2,6,188,0.9477,121,0.0000
1740,808.0,1800.0,151690,0.5515,0.0002,0.1502,0.1553,0.1960,0.0211,1.1477,0.7835,0.0484,0.0000,0.0000,4.3,4,6,5.6,3,6,242,0.9283,115,0.0000
1750,747.4,1750.0,141047,0.5427,0.0000,0.2811,0.1690,0.1145,0.0581,1.1477,0.6698,-0.0174,0.0000,0.0000,4.4,4,6,5.3,4,6,254,1.0382,130,0.0000
1760,716.0,1761.2,135890,0.4511,0.0006,0.1911,0.2085,0.0593,0.0000,1.1477,0.8389,0.0266,0.0000,0.0000,4.3,4,6,5.2,2,6,264,1.1503,120,0.0000
1770,803.9,1600.0,153254,0.5258,0.0003,0.2390,0.1814,0.0424,0.0000,0.6873,0.7355,-0.0585,0.0000,0.0000,4.4,4,6,5.4,3,6,202,1.0006,104,0.0000
1780,725.6,1718.5,140723,0.5238,0.0001,0.2110,0.2169,0.1225,-0.0010,0.6873,0.8075,-0.0036,0.0000,0.0000,4.4,4,7,5.3,2,6,267,1.0616,129,0.0000
1790,815.7,1650.0,150711,0.5270,0.0017,0.2205,0.2943,0.1572,0.0327,0.6873,0.7940,-0.0464,0.0000,0.0000,4.4,4,6,5.5,4,6,234,1.0556,130,0.0000
1800,765.3,1800.0,145169,0.5351,0.0004,0.2316,0.2144,0.0972,0.0000,0.6897,0.8098,0.0947,0.0000,0.0000,4.3,4,6,5.6,3,6,263,0.9099,165,0.0000
1810,832.8,1550.0,154328,0.4931,0.0000,0.2440,0.2161,0.0034,0.0563,0.6897,0.8088,-0.0192,0.0000,0.0000,4.2,4,5,5.2,3,6,205,0.9318,138,0.0000
1820,767.4,1450.0,151436,0.3811,0.0005,0.2430,0.2507,0.1265,0.0558,0.7034,0.8142,-0.1183,0.0000,0.0000,4.1,4,5,5.4,3,6,192,0.8562,125,0.0000
1830,771.1,1800.0,145111,0.5347,0.0010,0.2538,0.2473,0.1221,-0.0007,0.3531,0.7493,-0.1050,0.0000,0.0000,4.2,4,6,5.5,3,6,242,0.7925,146,0.0000
1840,786.5,1650.0,152890,0.4259,0.0009,0.2563,0.2578,0.0854,0.0239,0.2449,0.8055,-0.0738,0.0000,0.0000,4.1,4,5,5.7,3,6,219,0.7950,144,0.0000
1850,741.3,1750.0,139901,0.4868,0.0010,0.2617,0.2612,-0.0060,0.0081,0.0370,0.7413,0.0579,0.0000,0.0000,4.2,4,6,5.7,4,6,245,0.7397,146,0.0000
1860,780.8,1650.0,149254,0.4839,0.0007,0.2546,0.2556,0.1451,0.0527,0.0370,0.8044,-0.0455,0.0000,0.0000,4.2,4,6,5.6,3,6,223,0.5722,141,0.0000
1870,740.8,1650.0,142292,0.4436,0.0006,0.2427,0.2463,0.0987,0.0213,0.0000,0.8216,-0.0897,0.0000,0.0000,4.2,4,5,5.3,2,6,228,0.6419,154,0.0000
1880,790.9,1650.0,148238,0.5074,0.0001,0.2388,0.2002,0.0787,0.0335,0.0000,0.8276,-0.0156,0.0000,0.0000,4.3,4,6,4.6,2,6,229,0.8578,102,0.0000
1890,811.7,1750.0,147129,0.5387,0.0002,0.2453,0.2402,0.0188,-0.0176,0.0000,0.6737,0.0785,0.0000,0.0000,4.2,4,5,4.4,2,6,231,0.8010,121,0.0000
1900,770.5,1550.0,149413,0.4365,0.0001,0.2009,0.2298,0.0708,0.0393,0.0000,0.7902,-0.0077,0.0000,0.0000,4.3,4,6,4.5,2,6,204,0.5867,118,0.0000
1910,759.9,1750.0,142606,0.4939,0.0003,0.2042,0.2079,0.2061,0.0000,0.4858,0.7836,-0.0385,0.0000,0.0000,4.5,4,7,4.5,2,6,252,0.7539,116,0.0000
1920,721.1,1650.0,138974,0.4283,0.0001,0.2073,0.2117,0.0246,0.0237,0.5475,0.7473,0.0245,0.0000,0.0000,4.3,4,7,4.8,2,6,238,0.6687,92,0.0000
1930,770.5,1700.0,146383,0.5556,0.0004,0.1897,0.1979,0.0646,0.0478,0.9219,0.8304,-0.0675,0.0000,0.0000,4.1,4,6,5.1,2,6,244,0.6478,143,0.0000
1940,789.5,1906.5,147580,0.5158,0.0004,0.1979,0.1841,0.0699,0.0512,0.9653,0.7946,0.0452,0.0000,0.0000,4.1,4,6,4.8,2,6,234,0.6883,116,0.0000
1950,780.7,1750.0,146952,0.5395,0.0001,0.2147,0.1854,0.0839,0.0000,0.9551,0.7946,-0.0213,0.0000,0.0000,4.2,4,6,4.6,2,6,246,0.8265,123,0.0000
1960,792.5,1900.0,150843,0.4207,0.0011,0.2049,0.2210,0.0043,0.0134,0.9551,0.7540,0.0317,0.0000,0.0000,4.2,4,6,4.6,2,6,207,0.8249,89,0.0000
1970,775.4,1800.0,144649,0.5815,0.0001,0.1853,0.1892,0.1288,0.0476,0.9317,0.7792,0.0328,0.0000,0.0000,4.3,4,6,4.9,2,6,263,1.0244,123,0.0000
1980,788.5,1800.0,148774,0.4362,0.0013,0.1823,0.1702,0.2119,0.0000,1.1245,0.7517,-0.0299,0.0000,0.0000,4.2,4,6,4.9,2,6,239,1.0270,134,0.0000
1990,702.6,1850.0,141094,0.5033,0.0006,0.1946,0.2060,0.0685,0.0257,1.0800,0.8108,-0.0435,0.0000,0.0000,4.3,4,6,5.0,3,6,237,1.1066,134,0.0000
2000,807.8,1950.0,148458,0.5228,0.0002,0.1983,0.1977,0.0767,0.0224,1.0748,0.7755,0.0353,0.0000,0.0000,4.3,4,6,5.3,2,6,227,1.1889,150,0.0000
2010,822.9,1854.4,154040,0.5761,0.0001,0.1875,0.1788,0.1526,0.0000,1.0654,0.8028,-0.0082,0.0000,0.0000,4.3,4,7,4.9,2,6,216,1.1157,95,0.0000
2020,688.5,1750.0,136069,0.3947,0.0020,0.2045,0.1739,0.0842,0.0142,1.3465,0.7777,0.0960,0.0000,0.0000,4.2,4,6,5.4,2,6,245,1.1261,179,0.0000
2030,792.5,1650.0,148790,0.6241,0.0001,0.2050,0.2132,0.1343,0.0598,1.8088,0.7754,-0.0191,0.0000,0.0000,4.3,4,6,5.5,3,6,226,1.1555,124,0.0000
2040,728.5,1750.0,141055,0.5356,0.0006,0.2062,0.2069,0.0011,0.0359,1.8088,0.6768,-0.0059,0.0000,0.0000,4.3,4,6,5.3,2,6,222,1.1969,150,0.0000
2050,779.2,1400.0,155278,0.4974,0.0006,0.2107,0.2101,0.0462,0.1148,1.7867,0.7268,0.1054,0.0000,0.0000,4.3,4,8,5.5,3,6,163,1.1469,94,0.0000
2060,788.5,1683.5,143682,0.5340,0.0003,0.2039,0.2048,0.1262,0.0318,1.7082,0.8223,-0.0494,0.0000,0.0000,4.2,4,6,5.4,2,6,265,1.1454,130,0.0000
2070,758.5,1650.0,144224,0.5104,0.0002,0.1909,0.1953,0.1761,0.0000,1.7154,0.8013,-0.0519,0.0000,0.0000,4.2,4,6,5.4,3,6,276,1.1003,150,0.0000
2080,740.9,1550.0,146472,0.4925,0.0007,0.2053,0.2022,0.1092,0.0241,1.6772,0.8191,0.0887,0.0000,0.0000,4.2,4,6,5.6,4,6,232,1.0427,102,0.0000
2090,732.0,1621.8,143143,0.4782,0.0006,0.1902,0.1918,0.0078,0.0593,1.6817,0.7701,0.0190,0.0000,0.0000,4.3,4,6,5.6,3,6,240,1.1390,118,0.0000
2100,853.8,2000.0,152850,0.4729,0.0003,0.1823,0.1821,0.2478,0.0423,1.6860,0.7380,-0.0448,0.0000,0.0000,4.4,4,6,5.6,3,6,236,1.0490,139,0.0000
2110,758.9,2100.0,143789,0.4933,0.0009,0.1861,0.1859,0.1048,0.0203,1.7382,0.7558,0.0520,0.0000,0.0000,4.3,4,6,5.6,3,6,229,1.0555,143,0.0000
2120,738.3,1900.0,145863,0.5516,0.0008,0.1832,0.1844,0.1336,0.0639,1.5784,0.7315,0.1235,0.0000,0.0000,4.4,4,6,5.3,2,6,224,1.0793,123,0.0000
2130,757.2,1700.0,144578,0.5191,0.0003,0.2011,0.2014,0.1085,0.0487,0.5200,0.8109,-0.0311,0.0000,0.0000,4.3,4,7,5.3,2,6,241,0.9298,153,0.0000
2140,760.7,1600.0,148659,0.5081,0.0006,0.2048,0.1969,0.0053,0.0328,0.4100,0.7978,0.1110,0.0000,0.0000,4.2,4,6,5.2,2,6,201,0.9616,114,0.0000
2150,743.3,1700.0,141509,0.4494,0.0003,0.2212,0.2148,0.0041,0.0187,0.4186,0.8343,0.0529,0.0000,0.0000,4.3,4,7,5.3,2,6,230,0.9838,128,0.0000
2160,679.5,1700.0,134416,0.3811,0.0006,0.2163,0.2025,-0.0032,0.0050,0.2438,0.6944,0.0126,0.0000,0.0000,4.2,4,6,5.0,3,6,222,0.9034,140,0.0000
2170,715.0,1600.0,141679,0.4747,0.0000,0.2088,0.1997,0.0530,0.0325,0.2411,0.7285,0.0463,0.0000,0.0000,4.1,4,5,5.0,3,6,226,0.9815,117,0.0000
2180,719.6,2000.0,139376,0.4621,0.0009,0.2085,0.2046,-0.0208,0.0000,0.1566,0.7971,0.0534,0.0000,0.0000,4.1,4,6,5.1,2,6,216,0.9891,142,0.0000
2190,782.9,1850.0,147045,0.5141,0.0008,0.1906,0.1952,0.0450,0.0365,0.0000,0.6713,0.0041,0.0000,0.0000,4.2,4,6,4.7,3,6,237,1.0321,117,0.0000
2200,761.4,1800.0,145419,0.3798,0.0004,0.1957,0.1931,0.0687,0.0330,0.0000,0.7345,0.0952,0.0000,0.0000,4.2,4,6,4.5,2,6,202,0.9832,109,0.0000
2210,738.3,1850.0,140357,0.4404,0.0028,0.2036,0.2014,0.1206,0.0322,0.0000,0.7094,-0.0139,0.0000,0.0000,4.2,4,6,4.5,2,6,254,0.9771,133,0.0000
2220,700.2,1800.0,134783,0.4050,0.0014,0.1940,0.1898,0.0729,0.0000,0.0000,0.6892,0.0393,0.0000,0.0000,4.1,4,6,4.3,2,6,239,0.9991,165,0.0000
2230,776.3,1750.0,145830,0.5381,0.0001,0.2036,0.1990,0.1561,0.0223,0.0000,0.5762,0.1323,0.0000,0.0000,4.1,4,6,4.3,2,6,233,0.9809,154,0.0000
2240,811.6,1700.0,157498,0.5167,0.0005,0.2083,0.2017,0.0604,0.0351,0.0000,0.7800,0.0934,0.0000,0.0000,4.1,4,6,4.2,2,6,184,1.0703,120,0.0000
2250,769.2,1550.0,144249,0.5564,0.0005,0.1837,0.1582,0.1638,0.0273,0.0000,0.8257,-0.0519,0.0000,0.0000,4.1,4,5,4.3,2,6,258,1.0209,126,0.0000
2260,747.9,1700.0,141920,0.5092,0.0000,0.1938,0.1931,0.0818,0.0048,0.0000,0.7939,-0.0521,0.0000,0.0000,4.1,4,6,4.5,2,6,236,1.0671,132,0.0000
2270,764.5,1700.0,145046,0.4636,0.0002,0.1905,0.1811,0.0471,0.0430,0.0000,0.7775,-0.0020,0.0000,0.0000,4.2,4,6,4.6,2,6,220,1.1471,115,0.0000
2280,678.1,1700.0,135968,0.4566,0.0007,0.1925,0.1703,0.1157,0.0000,0.0000,0.7714,0.0019,0.0000,0.0000,4.2,4,6,4.8,2,6,268,0.9950,153,0.0000
2290,716.1,1900.0,141316,0.4166,0.0001,0.1954,0.1926,0.1379,0.0000,0.0000,0.6656,0.0606,0.0000,0.0000,4.1,4,5,4.7,2,6,232,0.9157,127,0.0000
2300,705.7,1550.0,146188,0.4185,0.0003,0.2565,0.1415,0.0660,0.0499,2.2008,0.7569,-0.0727,0.0000,0.0000,4.2,4,6,4.7,2,6,205,1.0540,119,0.0000
2310,763.1,1600.0,146908,0.4284,0.0002,0.1893,0.1668,0.0104,0.0060,2.2008,0.7865,-0.0303,0.0000,0.0000,4.2,4,6,4.6,2,6,216,1.0930,110,0.0000
2320,782.6,1700.0,150232,0.5631,0.0002,0.1929,0.1927,0.0990,0.0318,2.2008,0.7775,0.0917,0.0000,0.0000,4.1,4,6,4.7,2,6,220,1.0592,100,0.0000
2330,728.0,1600.0,144626,0.4827,0.0011,0.2080,0.1761,0.0038,0.0435,2.2008,0.7312,-0.0829,0.0000,0.0000,4.2,4,6,4.9,2,6,203,0.9897,110,0.0000
2340,723.9,1551.0,149991,0.4574,0.0002,0.1743,0.1572,0.0325,0.0654,2.2008,0.7557,-0.0311,0.0000,0.0000,4.2,4,6,5.0,2,6,204,1.0330,112,0.0000
2350,750.9,2200.0,145371,0.5139,0.0001,0.1780,0.1475,0.0495,0.0520,2.2008,0.7513,-0.0320,0.0000,0.0000,4.2,4,6,5.3,2,6,203,1.0873,158,0.0000
2360,747.6,1696.6,141564,0.5316,0.0005,0.1938,0.2141,0.1668,0.0483,2.2008,0.7172,0.0313,0.0000,0.0000,4.1,4,5,5.2,3,6,253,0.9552,114,0.0000
2370,773.9,1750.0,150048,0.4422,0.0023,0.2256,0.2104,0.0350,0.1135,2.2524,0.7367,0.0107,0.0000,0.0000,4.1,4,8,5.5,3,6,212,0.9060,90,0.0000
2380,806.8,1700.0,151053,0.5293,0.0010,0.2224,0.1988,0.1338,0.0335,2.3142,0.7983,-0.0800,0.0000,0.0000,4.1,4,5,5.3,3,6,221,1.0124,132,0.0000
2390,734.2,1650.0,140210,0.4481,0.0005,0.1970,0.1793,0.0660,-0.0134,2.3142,0.7863,-0.0085,0.0000,0.0000,4.1,4,7,5.2,2,6,235,1.0514,127,0.0000
2400,788.7,1650.0,148174,0.5657,0.0001,0.2319,0.2324,0.0129,-0.0508,1.1513,0.7516,0.0352,0.0000,0.0000,4.1,4,6,5.2,2,6,245,1.0445,120,0.0000
2410,726.6,1900.0,138413,0.5561,0.0003,0.2090,0.2007,0.0979,0.0336,1.1498,0.8051,0.0788,0.0000,0.0000,4.2,4,6,5.1,2,6,256,1.0752,134,0.0000
2420,740.7,1650.0,145530,0.5054,0.0010,0.2378,0.2814,0.0388,0.0359,1.1397,0.6572,-0.0139,0.0000,0.0000,4.3,4,6,5.2,2,6,222,1.1335,97,0.0000
2430,776.7,1650.0,149957,0.5341,0.0002,0.2271,0.2515,0.0846,0.0742,1.1107,0.7266,-0.0304,0.0000,0.0000,4.4,4,6,4.8,2,6,225,1.1234,122,0.0000
2440,782.2,1750.0,145052,0.5596,0.0002,0.2172,0.2429,0.1827,0.0000,1.0749,0.7701,0.0545,0.0000,0.0000,4.3,4,8,5.0,2,6,268,0.9848,119,0.0000
2450,781.6,2000.0,146406,0.5380,0.0004,0.2455,0.2311,0.1389,0.0514,1.0503,0.7734,0.0068,0.0000,0.0000,4.2,4,7,4.9,2,6,214,0.9308,129,0.0000
2460,760.9,1750.0,148090,0.4953,0.0004,0.2334,0.2332,0.1101,0.0287,1.0342,0.7587,0.0125,0.0000,0.0000,4.2,4,7,5.1,2,6,219,0.8339,105,0.0000
2470,774.8,1550.0,147650,0.5122,0.0008,0.2227,0.2137,0.1166,0.0296,0.8958,0.8048,-0.0129,0.0000,0.0000,4.2,4,7,5.1,3,6,230,0.8666,145,0.0000
2480,759.8,1950.0,148111,0.5033,0.0001,0.2349,0.2357,0.0591,0.0288,0.4085,0.6804,-0.0008,0.0000,0.0000,4.2,4,6,5.1,2,6,224,0.9036,167,0.0000
2490,754.0,1900.0,146368,0.5329,0.0003,0.2334,0.2425,0.1263,0.0664,0.3926,0.8215,0.1023,0.0000,0.0000,4.2,4,6,5.4,3,6,244,0.9054,126,0.0000
2500,821.6,1950.0,152086,0.6236,0.0003,0.2533,0.2540,0.1463,0.0000,0.5279,0.7173,0.0424,0.0000,0.0000,4.2,4,6,5.4,3,6,247,0.8003,133,0.0000
2510,784.9,1600.0,148462,0.5166,0.0004,0.2525,0.2423,0.1432,0.0000,0.5176,0.7554,0.0278,0.0000,0.0000,4.2,4,6,5.2,3,6,233,0.8506,119,0.0000
2520,700.1,1750.0,149625,0.4353,0.0006,0.2434,0.2335,0.0196,0.0612,0.5017,0.7166,-0.0441,0.0000,0.0000,4.3,4,6,5.4,2,6,189,0.8335,142,0.0000
2530,785.1,1600.0,148282,0.5453,0.0001,0.2883,0.2651,0.0976,0.0588,0.5149,0.8097,0.0680,0.0000,0.0000,4.3,4,6,5.5,3,6,243,0.8797,127,0.0000
2540,804.8,1650.0,149622,0.6060,0.0003,0.2669,0.2357,0.2224,0.0000,0.5114,0.8083,0.1229,0.0000,0.0000,4.2,4,5,5.3,2,6,242,0.7655,119,0.0000
2550,798.9,1750.0,146683,0.5194,0.0001,0.2843,0.3006,0.0478,0.0654,0.4885,0.7949,0.0073,0.0000,0.0000,4.1,4,6,5.4,2,6,224,0.7975,136,0.0000
2560,743.8,1650.0,143357,0.5628,0.0001,0.2951,0.2831,0.0442,0.0468,0.4815,0.7238,-0.0198,0.0000,0.0000,4.2,4,6,5.4,3,6,244,0.7937,122,0.0000
2570,756.6,1700.0,142877,0.4646,0.0009,0.2897,0.2901,-0.0639,0.0255,0.4659,0.7505,-0.0450,0.0000,0.0000,4.2,4,6,5.2,2,6,222,0.8075,121,0.0000
2580,751.0,1700.0,141509,0.4671,0.0003,0.2948,0.2676,0.1969,0.0000,0.4476,0.8291,0.0293,0.0000,0.0000,4.2,4,7,5.1,2,6,261,0.8629,131,0.0000
2590,781.8,1750.0,149071,0.4787,0.0009,0.2770,0.2589,0.2024,0.0165,0.3999,0.7768,0.0142,0.0000,0.0000,4.2,4,5,5.0,2,6,218,0.8418,139,0.0000
