generation,mi_zone_damage,mi_energy_delta,mi_freeze_pressure,mi_food_dx,mi_food_dy,mi_food_dist,mi_ally_dx,mi_ally_dy,mi_ally_dist,mi_sig0_str,mi_sig0_dx,mi_sig0_dy,mi_sig1_str,mi_sig1_dx,mi_sig1_dy,mi_sig2_str,mi_sig2_dx,mi_sig2_dy,mi_sig3_str,mi_sig3_dx,mi_sig3_dy,mi_sig4_str,mi_sig4_dx,mi_sig4_dy,mi_sig5_str,mi_sig5_dx,mi_sig5_dy,mi_mem0,mi_mem1,mi_mem2,mi_mem3,mi_mem4,mi_mem5,mi_mem6,mi_mem7,mi_energy,mi_death_nearby,mi_death_dx,mi_death_dy
620,0.0019,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0010,0.0022,0.0000,0.0226,0.0252,0.0795,0.0485,0.0608,0.0025,0.0020,0.0014,0.0033,0.0014,0.0007,0.0034,0.0020,0.0027,0.0026,0.0080,0.0118,0.0044,0.0081,0.0074,0.0055,0.0029,0.0007,0.0000,0.0000,0.0000
630,0.0032,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0026,0.0013,0.0015,0.0000,0.0110,0.0159,0.0355,0.0208,0.0217,0.0115,0.0064,0.0062,0.0059,0.0029,0.0034,0.0041,0.0026,0.0042,0.0088,0.0075,0.0059,0.0066,0.0042,0.0054,0.0027,0.0048,0.0011,0.0000,0.0000,0.0000
640,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0011,0.0019,0.0000,0.0177,0.0194,0.0674,0.0437,0.0449,0.0301,0.0116,0.0145,0.0045,0.0014,0.0016,0.0023,0.0022,0.0025,0.0053,0.0060,0.0053,0.0030,0.0029,0.0035,0.0045,0.0101,0.0009,0.0000,0.0000,0.0000
650,0.0013,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0012,0.0016,0.0000,0.0080,0.0098,0.0430,0.0257,0.0287,0.0154,0.0073,0.0071,0.0028,0.0013,0.0015,0.0057,0.0029,0.0044,0.0061,0.0099,0.0061,0.0042,0.0023,0.0039,0.0027,0.0039,0.0010,0.0000,0.0000,0.0000
660,0.0056,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0029,0.0026,0.0000,0.0180,0.0162,0.0821,0.0349,0.0426,0.0100,0.0068,0.0069,0.0017,0.0014,0.0013,0.0249,0.0131,0.0121,0.0126,0.0196,0.0100,0.0056,0.0040,0.0088,0.0129,0.0055,0.0041,0.0000,0.0000,0.0000
670,0.0015,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0013,0.0012,0.0000,0.0150,0.0165,0.0906,0.0664,0.0699,0.0019,0.0016,0.0013,0.0013,0.0004,0.0003,0.0166,0.0090,0.0097,0.0068,0.0040,0.0018,0.0044,0.0044,0.0010,0.0042,0.0030,0.0008,0.0000,0.0000,0.0000
680,0.0010,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0005,0.0012,0.0000,0.0289,0.0371,0.1245,0.1205,0.1400,0.0037,0.0021,0.0023,0.0042,0.0020,0.0022,0.0005,0.0008,0.0008,0.0034,0.0033,0.0111,0.0045,0.0038,0.0029,0.0030,0.0035,0.0016,0.0000,0.0000,0.0000
690,0.0021,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0021,0.0023,0.0000,0.0195,0.0254,0.1337,0.0840,0.0926,0.0046,0.0042,0.0020,0.0004,0.0003,0.0007,0.0016,0.0012,0.0013,0.0035,0.0038,0.0067,0.0024,0.0030,0.0039,0.0020,0.0082,0.0005,0.0000,0.0000,0.0000
700,0.0031,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0029,0.0030,0.0000,0.0271,0.0279,0.1544,0.1037,0.1039,0.0069,0.0040,0.0029,0.0058,0.0046,0.0051,0.0024,0.0018,0.0026,0.0050,0.0085,0.0043,0.0077,0.0074,0.0069,0.0065,0.0079,0.0010,0.0000,0.0000,0.0000
710,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0015,0.0013,0.0000,0.0227,0.0303,0.1237,0.0913,0.1114,0.0029,0.0009,0.0020,0.0016,0.0009,0.0010,0.0000,0.0000,0.0000,0.0080,0.0114,0.0078,0.0023,0.0025,0.0047,0.0060,0.0037,0.0002,0.0000,0.0000,0.0000
720,0.0057,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0023,0.0034,0.0000,0.0136,0.0180,0.0752,0.0681,0.0751,0.0085,0.0036,0.0051,0.0037,0.0011,0.0034,0.0029,0.0025,0.0009,0.0044,0.0063,0.0055,0.0063,0.0066,0.0041,0.0061,0.0047,0.0038,0.0000,0.0000,0.0000
730,0.0049,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0070,0.0072,0.0000,0.0036,0.0046,0.0806,0.0580,0.0617,0.0115,0.0068,0.0054,0.0030,0.0018,0.0017,0.0036,0.0005,0.0009,0.0064,0.0143,0.0041,0.0050,0.0049,0.0027,0.0068,0.0068,0.0008,0.0000,0.0000,0.0000
740,0.0070,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0069,0.0072,0.0000,0.0030,0.0078,0.0750,0.0153,0.0174,0.0043,0.0027,0.0020,0.0048,0.0009,0.0014,0.0098,0.0074,0.0052,0.0054,0.0072,0.0042,0.0085,0.0090,0.0101,0.0038,0.0092,0.0020,0.0000,0.0000,0.0000
750,0.0044,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0054,0.0046,0.0271,0.0044,0.0071,0.0649,0.0156,0.0218,0.0073,0.0027,0.0018,0.0037,0.0013,0.0015,0.0010,0.0016,0.0002,0.0041,0.0202,0.0089,0.0058,0.0056,0.0075,0.0058,0.0081,0.0023,0.0000,0.0000,0.0000
760,0.0021,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0006,0.0015,0.0000,0.0006,0.0115,0.0767,0.0162,0.0257,0.0186,0.0072,0.0086,0.0038,0.0015,0.0027,0.0002,0.0002,0.0000,0.0052,0.0134,0.0044,0.0057,0.0065,0.0202,0.0089,0.0192,0.0010,0.0000,0.0000,0.0000
770,0.0071,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0034,0.0040,0.0473,0.0105,0.0108,0.0773,0.0182,0.0162,0.0159,0.0063,0.0068,0.0055,0.0013,0.0017,0.0057,0.0036,0.0030,0.0094,0.0158,0.0105,0.0063,0.0070,0.0096,0.0075,0.0251,0.0025,0.0000,0.0000,0.0000
780,0.0017,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0008,0.0008,0.0360,0.0055,0.0114,0.0641,0.0100,0.0206,0.0204,0.0067,0.0065,0.0047,0.0015,0.0021,0.0058,0.0054,0.0046,0.0086,0.0055,0.0036,0.0047,0.0039,0.0043,0.0103,0.0071,0.0011,0.0000,0.0000,0.0000
790,0.0054,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0101,0.0106,0.0000,0.0060,0.0127,0.0843,0.0131,0.0169,0.0125,0.0043,0.0053,0.0042,0.0017,0.0024,0.0050,0.0044,0.0026,0.0107,0.0085,0.0085,0.0052,0.0027,0.0081,0.0072,0.0071,0.0015,0.0000,0.0000,0.0000
800,0.0069,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,0.0100,0.0095,0.0000,0.0116,0.0072,0.1026,0.0230,0.0176,0.0256,0.0110,0.0108,0.0032,0.0018,0.0013,0.0010,0.0012,0.0008,0.0052,0.0034,0.0065,0.0078,0.0060,0.0068,0.0137,0.0112,0.0016,0.0000,0.0000,0.0000
810,0.0033,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0022,0.0028,0.0000,0.0121,0.0051,0.1098,0.0222,0.0215,0.0232,0.0107,0.0109,0.0034,0.0017,0.0018,0.0008,0.0009,0.0010,0.0095,0.0047,0.0060,0.0127,0.0067,0.0140,0.0194,0.0140,0.0004,0.0000,0.0000,0.0000
820,0.0030,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,0.0124,0.0135,0.0000,0.0041,0.0021,0.0808,0.0212,0.0185,0.0167,0.0064,0.0075,0.0024,0.0013,0.0019,0.0072,0.0042,0.0046,0.0072,0.0081,0.0064,0.0132,0.0075,0.0155,0.0194,0.0149,0.0015,0.0000,0.0000,0.0000
830,0.0147,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0063,0.0062,0.0000,0.0118,0.0120,0.1314,0.0286,0.0227,0.0310,0.0143,0.0167,0.0072,0.0038,0.0038,0.0000,0.0000,0.0000,0.0165,0.0077,0.0072,0.0211,0.0049,0.0043,0.0243,0.0122,0.0015,0.0000,0.0000,0.0000
840,0.0047,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0027,0.0028,0.0000,0.0055,0.0102,0.1277,0.0238,0.0307,0.0083,0.0035,0.0039,0.0061,0.0025,0.0026,0.0045,0.0036,0.0039,0.0184,0.0099,0.0049,0.0113,0.0092,0.0079,0.0095,0.0130,0.0011,0.0000,0.0000,0.0000
850,0.0048,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0103,0.0124,0.0000,0.0041,0.0112,0.1195,0.0199,0.0287,0.0257,0.0108,0.0115,0.0049,0.0022,0.0034,0.0013,0.0014,0.0004,0.0091,0.0146,0.0022,0.0078,0.0037,0.0095,0.0152,0.0195,0.0008,0.0000,0.0000,0.0000
860,0.0087,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0276,0.0294,0.0425,0.0067,0.0115,0.1453,0.0222,0.0344,0.0300,0.0154,0.0153,0.0085,0.0044,0.0038,0.0003,0.0003,0.0001,0.0093,0.0059,0.0025,0.0204,0.0056,0.0056,0.0281,0.0257,0.0012,0.0000,0.0000,0.0000
870,0.0056,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0436,0.0324,0.0326,0.0303,0.0051,0.0059,0.0926,0.0242,0.0299,0.0166,0.0063,0.0067,0.0039,0.0014,0.0017,0.0010,0.0015,0.0011,0.0083,0.0036,0.0027,0.0382,0.0053,0.0116,0.0199,0.0211,0.0004,0.0000,0.0000,0.0000
880,0.0051,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0385,0.0243,0.0260,0.0000,0.0058,0.0078,0.1181,0.0182,0.0282,0.0227,0.0090,0.0081,0.0103,0.0072,0.0066,0.0041,0.0019,0.0027,0.0056,0.0064,0.0076,0.0165,0.0053,0.0063,0.0165,0.0134,0.0017,0.0000,0.0000,0.0000
890,0.0058,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0199,0.0171,0.0170,0.0000,0.0111,0.0102,0.1334,0.0273,0.0248,0.0249,0.0111,0.0108,0.0118,0.0097,0.0062,0.0027,0.0022,0.0025,0.0131,0.0047,0.0039,0.0132,0.0104,0.0109,0.0191,0.0145,0.0007,0.0000,0.0000,0.0000
900,0.0025,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0199,0.0132,0.0161,0.0000,0.0071,0.0139,0.1393,0.0209,0.0325,0.0354,0.0168,0.0167,0.0060,0.0048,0.0048,0.0020,0.0018,0.0015,0.0147,0.0096,0.0039,0.0063,0.0080,0.0067,0.0162,0.0112,0.0005,0.0000,0.0000,0.0000
910,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0136,0.0131,0.0105,0.0000,0.0185,0.0103,0.1087,0.0917,0.1139,0.0227,0.0096,0.0094,0.0051,0.0037,0.0042,0.0009,0.0003,0.0006,0.0114,0.0068,0.0055,0.0173,0.0116,0.0081,0.0179,0.0113,0.0013,0.0000,0.0000,0.0000
920,0.0039,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0191,0.0165,0.0155,0.0000,0.0051,0.0064,0.1086,0.0730,0.0749,0.0090,0.0039,0.0045,0.0018,0.0010,0.0013,0.0046,0.0039,0.0033,0.0139,0.0049,0.0052,0.0182,0.0045,0.0083,0.0126,0.0090,0.0004,0.0000,0.0000,0.0000
930,0.0039,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0084,0.0084,0.0000,0.0068,0.0113,0.1217,0.0850,0.0795,0.0128,0.0077,0.0063,0.0022,0.0019,0.0024,0.0001,0.0000,0.0001,0.0085,0.0080,0.0026,0.0103,0.0055,0.0091,0.0121,0.0089,0.0021,0.0000,0.0000,0.0000
940,0.0032,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0084,0.0083,0.0000,0.0128,0.0127,0.1216,0.0785,0.0916,0.0158,0.0105,0.0104,0.0045,0.0020,0.0019,0.0000,0.0000,0.0000,0.0050,0.0057,0.0096,0.0118,0.0080,0.0039,0.0142,0.0040,0.0008,0.0000,0.0000,0.0000
950,0.0043,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,0.0070,0.0065,0.0000,0.0096,0.0086,0.0894,0.0671,0.0662,0.0141,0.0078,0.0080,0.0077,0.0053,0.0037,0.0073,0.0070,0.0056,0.0062,0.0043,0.0080,0.0076,0.0054,0.0020,0.0046,0.0067,0.0005,0.0000,0.0000,0.0000
960,0.0046,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0193,0.0144,0.0146,0.0000,0.0080,0.0095,0.0812,0.0549,0.0696,0.0208,0.0084,0.0086,0.0015,0.0014,0.0012,0.0164,0.0136,0.0144,0.0032,0.0085,0.0075,0.0082,0.0058,0.0112,0.0124,0.0137,0.0005,0.0000,0.0000,0.0000
970,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0025,0.0034,0.0000,0.0136,0.0120,0.0731,0.0558,0.0619,0.0272,0.0157,0.0125,0.0050,0.0037,0.0034,0.0044,0.0027,0.0036,0.0058,0.0070,0.0036,0.0116,0.0077,0.0098,0.0098,0.0110,0.0012,0.0000,0.0000,0.0000
980,0.0028,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0038,0.0033,0.0000,0.0106,0.0085,0.0598,0.0456,0.0458,0.0099,0.0041,0.0047,0.0019,0.0014,0.0024,0.0187,0.0140,0.0150,0.0032,0.0071,0.0112,0.0069,0.0052,0.0071,0.0052,0.0074,0.0008,0.0000,0.0000,0.0000
990,0.0029,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0214,0.0200,0.0169,0.0000,0.0074,0.0049,0.0656,0.0512,0.0611,0.0152,0.0072,0.0071,0.0046,0.0042,0.0027,0.0071,0.0062,0.0068,0.0078,0.0056,0.0049,0.0073,0.0114,0.0096,0.0121,0.0128,0.0003,0.0000,0.0000,0.0000
1000,0.0025,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0344,0.0238,0.0217,0.0000,0.0098,0.0111,0.0718,0.0538,0.0598,0.0063,0.0036,0.0041,0.0029,0.0016,0.0022,0.0033,0.0024,0.0034,0.0121,0.0044,0.0106,0.0060,0.0115,0.0077,0.0099,0.0078,0.0006,0.0000,0.0000,0.0000
1010,0.0060,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0490,0.0301,0.0265,0.0000,0.0048,0.0050,0.0620,0.0480,0.0467,0.0198,0.0088,0.0093,0.0019,0.0008,0.0016,0.0012,0.0000,0.0002,0.0051,0.0036,0.0032,0.0092,0.0099,0.0090,0.0077,0.0128,0.0005,0.0000,0.0000,0.0000
1020,0.0043,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0839,0.0439,0.0403,0.0000,0.0168,0.0117,0.0554,0.0394,0.0516,0.0037,0.0028,0.0024,0.0106,0.0074,0.0072,0.0045,0.0039,0.0027,0.0097,0.0079,0.0089,0.0224,0.0142,0.0165,0.0089,0.0064,0.0006,0.0000,0.0000,0.0000
1030,0.0052,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0578,0.0303,0.0359,0.0000,0.0089,0.0135,0.0506,0.0476,0.0490,0.0040,0.0031,0.0022,0.0091,0.0047,0.0054,0.0016,0.0007,0.0008,0.0111,0.0057,0.0039,0.0069,0.0070,0.0080,0.0087,0.0153,0.0009,0.0000,0.0000,0.0000
1040,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0632,0.0315,0.0293,0.0000,0.0097,0.0117,0.0646,0.0493,0.0523,0.0020,0.0012,0.0018,0.0131,0.0085,0.0060,0.0005,0.0001,0.0001,0.0049,0.0011,0.0081,0.0077,0.0058,0.0046,0.0087,0.0072,0.0004,0.0000,0.0000,0.0000
1050,0.0030,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0383,0.0270,0.0205,0.0000,0.0160,0.0107,0.0877,0.0422,0.0339,0.0192,0.0087,0.0094,0.0091,0.0090,0.0061,0.0009,0.0018,0.0006,0.0094,0.0045,0.0156,0.0073,0.0169,0.0070,0.0108,0.0155,0.0009,0.0000,0.0000,0.0000
1060,0.0030,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0368,0.0222,0.0197,0.0000,0.0087,0.0056,0.0491,0.0509,0.0399,0.0274,0.0128,0.0144,0.0060,0.0027,0.0041,0.0060,0.0050,0.0036,0.0141,0.0050,0.0169,0.0100,0.0077,0.0102,0.0159,0.0214,0.0006,0.0000,0.0000,0.0000
1070,0.0075,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0432,0.0310,0.0225,0.0000,0.0096,0.0058,0.0645,0.0327,0.0385,0.0273,0.0132,0.0127,0.0189,0.0102,0.0085,0.0154,0.0127,0.0109,0.0141,0.0111,0.0063,0.0150,0.0094,0.0086,0.0226,0.0193,0.0005,0.0000,0.0000,0.0000
1080,0.0089,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0213,0.0243,0.0000,0.0062,0.0069,0.0455,0.0457,0.0395,0.0418,0.0258,0.0191,0.0098,0.0059,0.0043,0.0156,0.0135,0.0103,0.0128,0.0095,0.0101,0.0119,0.0073,0.0128,0.0239,0.0190,0.0017,0.0000,0.0000,0.0000
1090,0.0048,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0635,0.0409,0.0432,0.0000,0.0048,0.0083,0.0781,0.0495,0.0424,0.0343,0.0179,0.0163,0.0064,0.0030,0.0044,0.0241,0.0204,0.0203,0.0090,0.0166,0.0096,0.0137,0.0072,0.0082,0.0207,0.0116,0.0011,0.0000,0.0000,0.0000
1100,0.0108,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0902,0.0871,0.0898,0.0000,0.0094,0.0074,0.1029,0.0744,0.0686,0.0226,0.0136,0.0096,0.0080,0.0070,0.0048,0.0217,0.0163,0.0141,0.0162,0.0106,0.0169,0.0315,0.0165,0.0142,0.0311,0.0247,0.0032,0.0000,0.0000,0.0000
1110,0.0022,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1057,0.0617,0.0586,0.0000,0.0052,0.0105,0.0536,0.0390,0.0276,0.0351,0.0207,0.0166,0.0014,0.0014,0.0011,0.0192,0.0169,0.0098,0.0059,0.0103,0.0127,0.0070,0.0071,0.0070,0.0154,0.0122,0.0006,0.0000,0.0000,0.0000
1120,0.0066,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0576,0.0428,0.0460,0.0000,0.0038,0.0075,0.0619,0.0323,0.0340,0.0206,0.0105,0.0096,0.0029,0.0023,0.0024,0.0387,0.0246,0.0298,0.0111,0.0120,0.0078,0.0174,0.0110,0.0043,0.0155,0.0074,0.0015,0.0000,0.0000,0.0000
1130,0.0053,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0458,0.0296,0.0307,0.0000,0.0098,0.0111,0.0392,0.0257,0.0262,0.0416,0.0231,0.0196,0.0132,0.0089,0.0070,0.0073,0.0056,0.0047,0.0128,0.0092,0.0089,0.0119,0.0082,0.0059,0.0190,0.0134,0.0021,0.0000,0.0000,0.0000
1140,0.0034,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0371,0.0268,0.0271,0.0000,0.0120,0.0120,0.0767,0.0323,0.0374,0.0772,0.0332,0.0286,0.0006,0.0002,0.0007,0.0197,0.0177,0.0174,0.0076,0.0087,0.0078,0.0143,0.0157,0.0129,0.0162,0.0108,0.0013,0.0000,0.0000,0.0000
1150,0.0061,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1181,0.0686,0.0647,0.0000,0.0202,0.0217,0.0674,0.0292,0.0306,0.0914,0.0425,0.0343,0.0140,0.0096,0.0074,0.0359,0.0263,0.0208,0.0090,0.0192,0.0201,0.0285,0.0165,0.0234,0.0305,0.0257,0.0027,0.0000,0.0000,0.0000
1160,0.0044,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0641,0.0376,0.0431,0.0000,0.0116,0.0120,0.0764,0.0683,0.0639,0.0271,0.0113,0.0131,0.0117,0.0065,0.0074,0.0605,0.0437,0.0455,0.0221,0.0138,0.0121,0.0231,0.0209,0.0283,0.0311,0.0220,0.0023,0.0000,0.0000,0.0000
1170,0.0032,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0993,0.0546,0.0544,0.0000,0.0081,0.0154,0.0742,0.0607,0.0626,0.0645,0.0355,0.0316,0.0129,0.0084,0.0080,0.0723,0.0511,0.0542,0.0165,0.0070,0.0056,0.0273,0.0063,0.0294,0.0354,0.0228,0.0011,0.0000,0.0000,0.0000
1180,0.0067,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1754,0.1022,0.1180,0.0488,0.0059,0.0136,0.0764,0.0608,0.0680,0.0581,0.0283,0.0354,0.0101,0.0060,0.0058,0.1452,0.0920,0.0962,0.0336,0.0093,0.0128,0.0386,0.0141,0.0323,0.0458,0.0300,0.0005,0.0000,0.0000,0.0000
1190,0.0045,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1756,0.1091,0.1201,0.0358,0.0024,0.0117,0.0865,0.0744,0.0760,0.0284,0.0148,0.0154,0.0057,0.0038,0.0040,0.1344,0.0418,0.1185,0.0354,0.0159,0.0065,0.0658,0.0084,0.0551,0.0656,0.0320,0.0046,0.0000,0.0000,0.0000
1200,0.0036,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1035,0.0558,0.0577,0.0344,0.0046,0.0088,0.0908,0.0804,0.0716,0.0259,0.0146,0.0134,0.0067,0.0093,0.0043,0.1279,0.1031,0.1171,0.0289,0.0128,0.0126,0.0412,0.0094,0.0313,0.0428,0.0356,0.0009,0.0000,0.0000,0.0000
1210,0.0058,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1028,0.0658,0.0653,0.0000,0.0180,0.0183,0.1172,0.0899,0.0786,0.0524,0.0261,0.0222,0.0113,0.0070,0.0074,0.1717,0.1145,0.1047,0.0275,0.0137,0.0105,0.0257,0.0078,0.0130,0.0314,0.0260,0.0010,0.0000,0.0000,0.0000
1220,0.0014,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0549,0.0397,0.0385,0.0882,0.0171,0.0206,0.1148,0.0903,0.0834,0.1091,0.0654,0.0541,0.0162,0.0128,0.0108,0.1103,0.1123,0.1200,0.0226,0.0134,0.0070,0.0419,0.0212,0.0356,0.0378,0.0340,0.0011,0.0000,0.0000,0.0000
1230,0.0033,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1474,0.0967,0.1032,0.1487,0.0291,0.0392,0.1070,0.0296,0.0305,0.0403,0.0258,0.0207,0.0135,0.0124,0.0079,0.2077,0.1262,0.1424,0.0194,0.0110,0.0064,0.0285,0.0108,0.0336,0.0338,0.0103,0.0011,0.0000,0.0000,0.0000
1240,0.0036,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1079,0.0860,0.0767,0.1379,0.0268,0.0352,0.0961,0.0256,0.0270,0.0857,0.0609,0.0555,0.0267,0.0154,0.0133,0.1899,0.1210,0.1293,0.0250,0.0263,0.0094,0.0398,0.0107,0.0348,0.0330,0.0275,0.0012,0.0000,0.0000,0.0000
1250,0.0027,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1519,0.1110,0.1045,0.0994,0.0389,0.0380,0.1158,0.0329,0.0100,0.0145,0.0105,0.0082,0.0138,0.0087,0.0087,0.1580,0.1450,0.1378,0.0215,0.0109,0.0069,0.0368,0.0145,0.0389,0.0372,0.0225,0.0031,0.0000,0.0000,0.0000
1260,0.0036,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1100,0.0756,0.0860,0.1246,0.0253,0.0322,0.1515,0.0994,0.0930,0.0468,0.0218,0.0229,0.0017,0.0025,0.0019,0.1532,0.1243,0.1334,0.0192,0.0108,0.0077,0.0134,0.0080,0.0239,0.0278,0.0128,0.0023,0.0000,0.0000,0.0000
1270,0.0066,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0444,0.0275,0.0213,0.1157,0.0232,0.0289,0.1440,0.0154,0.0340,0.0356,0.0223,0.0197,0.0053,0.0055,0.0047,0.1169,0.1159,0.1243,0.0147,0.0120,0.0109,0.0146,0.0149,0.0147,0.0162,0.0166,0.0010,0.0000,0.0000,0.0000
1280,0.0027,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0446,0.0264,0.0284,0.0930,0.0178,0.0231,0.1108,0.0236,0.0257,0.0166,0.0070,0.0102,0.0055,0.0053,0.0059,0.1335,0.1068,0.1206,0.0124,0.0072,0.0064,0.0187,0.0091,0.0123,0.0237,0.0098,0.0008,0.0000,0.0000,0.0000
1290,0.0043,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0440,0.0221,0.0237,0.1431,0.0373,0.0309,0.1427,0.0983,0.0914,0.0512,0.0291,0.0311,0.0094,0.0072,0.0043,0.1185,0.1216,0.1134,0.0174,0.0154,0.0067,0.0247,0.0139,0.0198,0.0229,0.0246,0.0022,0.0000,0.0000,0.0000
1300,0.0039,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0745,0.0341,0.0416,0.1168,0.0284,0.0279,0.1530,0.0290,0.1062,0.0419,0.0215,0.0211,0.0073,0.0050,0.0038,0.1600,0.1356,0.1385,0.0168,0.0113,0.0094,0.0190,0.0099,0.0289,0.0287,0.0123,0.0019,0.0000,0.0000,0.0000
