generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
10300,1005.0,2500.0,160562,0.4619,0.0005,0.1385,0.1000,0.1862,0.0000,0.6477,0.6631,0.0000,0.0000,0.0000,11.5,10,14,5.7,2,11,195,1.0696,77
10310,886.9,1950.0,152978,0.4244,0.0002,0.1247,0.0991,0.1124,0.0572,0.6131,0.7181,0.0000,0.0000,0.0000,11.7,10,14,5.4,2,9,226,1.1360,94
10320,936.2,2100.0,156134,0.5360,0.0001,0.1296,0.0880,0.0842,0.0000,1.0869,0.7820,0.0000,0.0000,0.0000,11.7,10,14,5.4,2,9,201,1.0688,122
10330,982.4,1950.0,158186,0.5138,0.0001,0.1370,0.0934,0.1775,0.0000,1.0746,0.7443,0.0000,0.0000,0.0000,11.7,9,14,5.0,2,10,195,1.0588,100
10340,1032.8,2350.0,157470,0.4909,0.0003,0.1311,0.1039,0.1339,0.0000,1.0765,0.7630,0.0000,0.0000,0.0000,11.5,10,14,5.8,2,10,209,1.0004,96
10350,1005.2,2100.0,152543,0.5360,0.0009,0.1515,0.0972,0.0596,0.0289,1.0123,0.8208,0.0000,0.0000,0.0000,11.7,10,14,5.4,2,11,224,1.0255,106
10360,974.5,2050.0,162837,0.4621,0.0002,0.1554,0.1410,0.0247,0.0910,1.0322,0.7676,0.0000,0.0000,0.0000,12.0,10,14,5.4,2,10,195,1.2911,105
10370,1061.6,2000.0,162382,0.5400,0.0002,0.1473,0.1460,0.0210,0.0000,1.0196,0.7452,0.0000,0.0000,0.0000,11.8,10,14,5.6,2,11,192,1.1800,99
10380,950.6,2050.0,156317,0.4615,0.0002,0.1224,0.1166,0.0140,0.0000,1.0196,0.7246,0.0000,0.0000,0.0000,11.9,10,14,6.3,2,10,193,1.3002,118
10390,984.1,2103.2,157556,0.5518,0.0005,0.1118,0.1339,0.0265,0.0000,1.0961,0.5634,0.0000,0.0000,0.0000,11.6,10,13,7.1,2,12,210,1.2894,121
10400,989.8,1900.0,160409,0.4071,0.0013,0.1175,0.1235,0.0339,-0.0114,2.7035,0.6556,0.0000,0.0000,0.0000,11.6,10,14,6.8,2,11,173,1.2308,107
10410,928.7,2100.0,155009,0.3812,0.0007,0.1365,0.1583,0.0339,0.0567,2.7372,0.6928,0.0000,0.0000,0.0000,11.5,9,14,6.6,2,12,200,1.2263,93
10420,977.5,1900.0,155827,0.4625,0.0004,0.1395,0.1018,0.0694,0.0000,2.7411,0.7792,0.0000,0.0000,0.0000,11.4,10,13,6.3,2,12,215,1.0524,110
10430,1060.6,2100.0,161059,0.5408,0.0001,0.1423,0.1393,0.0607,0.0000,2.6390,0.7678,0.0000,0.0000,0.0000,11.5,10,14,6.9,2,12,209,1.0451,103
10440,1005.4,2200.0,158013,0.5580,0.0000,0.1506,0.1559,0.1056,0.0000,2.6428,0.7425,0.0000,0.0000,0.0000,11.3,10,13,7.2,2,13,208,0.9990,96
10450,1030.8,2200.0,157169,0.5440,0.0002,0.1446,0.1459,0.1402,0.0580,2.6898,0.6854,0.0000,0.0000,0.0000,11.2,9,13,7.6,2,14,203,1.0112,87
10460,947.2,1900.0,155618,0.4687,0.0005,0.1358,0.1490,0.0657,0.0000,2.6931,0.5540,0.0000,0.0000,0.0000,11.3,10,13,7.5,2,13,199,1.0445,105
10470,956.0,1850.0,153499,0.4996,0.0004,0.1615,0.1783,0.1841,0.0000,2.7247,0.8261,0.0000,0.0000,0.0000,11.5,10,14,8.0,2,14,214,1.0878,117
10480,1064.9,2150.0,163658,0.6009,0.0002,0.1465,0.1324,0.1192,0.0000,2.7568,0.7830,0.0000,0.0000,0.0000,11.4,10,14,9.3,2,15,184,0.9977,110
10490,1007.6,1950.0,158123,0.5252,0.0003,0.1523,0.1495,0.0705,0.0000,2.8257,0.7677,0.0000,0.0000,0.0000,11.3,10,13,9.4,2,15,210,1.0173,100
10500,932.5,2350.0,155207,0.5227,0.0003,0.1588,0.1524,0.1328,0.0342,1.5806,0.8378,0.0000,0.0000,0.0000,11.3,10,13,9.0,2,16,218,1.0152,112
10510,1044.5,2350.0,166074,0.4934,0.0004,0.1445,0.1516,-0.0078,0.1063,1.5577,0.7254,0.0000,0.0000,0.0000,11.4,10,14,8.0,2,13,196,1.0666,117
10520,998.8,2150.0,158890,0.4947,0.0001,0.1507,0.1434,0.0675,0.0000,1.4673,0.7340,0.0000,0.0000,0.0000,11.3,10,15,7.8,2,14,200,1.0722,111
10530,1005.6,2151.0,158588,0.5193,0.0003,0.1357,0.1405,0.1516,0.0264,1.3911,0.7761,0.0000,0.0000,0.0000,11.3,10,13,8.2,2,14,208,1.0505,111
10540,941.1,2050.0,160657,0.4062,0.0002,0.1294,0.1306,0.0032,0.0000,1.8766,0.7208,0.0000,0.0000,0.0000,11.5,10,13,8.9,2,15,207,1.0681,77
10550,1001.6,1900.0,160776,0.4551,0.0005,0.1430,0.1338,-0.0010,0.0000,1.8763,0.7175,0.0000,0.0000,0.0000,11.6,10,14,9.2,2,16,185,1.0843,89
10560,973.0,1850.0,158328,0.5228,0.0002,0.1287,0.1279,0.1858,0.0000,2.1820,0.7887,0.0000,0.0000,0.0000,11.5,10,14,8.8,2,15,193,1.0638,98
10570,1022.7,1960.0,165548,0.4718,0.0005,0.1321,0.1356,0.0338,0.0000,2.1984,0.6333,0.0000,0.0000,0.0000,11.3,10,13,9.1,2,15,170,1.0522,97
10580,1001.6,1950.0,159480,0.5184,0.0001,0.1394,0.1382,0.0194,0.0000,2.0795,0.7602,0.0000,0.0000,0.0000,11.3,10,13,8.6,2,14,185,1.1225,96
10590,968.9,1950.0,160738,0.5135,0.0001,0.1559,0.1658,0.1159,0.0537,2.1544,0.7469,0.0000,0.0000,0.0000,11.5,10,14,8.4,2,14,186,1.1196,88
10600,953.9,2100.0,161983,0.5188,0.0003,0.1481,0.1481,0.1117,0.1068,2.1791,0.7198,0.0000,0.0000,0.0000,11.6,10,13,8.8,2,14,186,1.1494,84
10610,972.7,2000.0,155304,0.5715,0.0002,0.1428,0.1617,0.0939,0.0000,2.1531,0.7442,0.0000,0.0000,0.0000,11.5,10,13,7.6,2,13,210,1.1920,75
10620,926.9,1850.0,154652,0.5456,0.0001,0.1288,0.1250,0.0881,0.0000,2.1742,0.6686,0.0000,0.0000,0.0000,11.5,10,12,7.6,2,15,201,1.1624,101
10630,964.3,2200.0,158169,0.4910,0.0002,0.1281,0.1434,0.1794,0.0408,2.1502,0.7785,0.0000,0.0000,0.0000,11.5,10,13,7.5,2,14,175,1.1394,67
10640,1019.6,2000.0,159001,0.5259,0.0009,0.1236,0.1380,0.1030,0.0000,1.8094,0.7927,0.0000,0.0000,0.0000,11.4,10,14,7.1,2,14,203,1.1673,96
10650,993.7,2200.0,158832,0.5541,0.0004,0.1350,0.1545,0.0080,0.0000,1.7935,0.6920,0.0000,0.0000,0.0000,11.2,9,13,6.2,2,13,191,1.0903,89
10660,991.0,2050.0,158237,0.3989,0.0006,0.1396,0.1340,0.0300,0.0000,2.7740,0.6842,0.0000,0.0000,0.0000,11.2,10,14,6.9,2,14,184,1.0460,78
10670,1048.7,2200.0,159605,0.5728,0.0002,0.1195,0.1336,0.0454,0.0000,3.9570,0.7053,0.0000,0.0000,0.0000,11.2,10,13,7.7,2,13,213,1.0687,105
10680,949.3,2150.0,155377,0.4953,0.0002,0.1205,0.1342,0.0132,0.0000,3.9616,0.7185,0.0000,0.0000,0.0000,11.3,9,13,6.7,2,12,220,1.1807,108
10690,1077.7,2200.0,159987,0.4886,0.0005,0.1230,0.1460,0.0039,0.0580,3.9306,0.7914,0.0000,0.0000,0.0000,11.3,9,13,7.7,2,12,186,1.2870,102
10700,962.9,1900.0,159655,0.4980,0.0001,0.1253,0.1262,0.2065,0.0000,3.9029,0.7550,0.0000,0.0000,0.0000,11.3,10,13,8.9,2,12,204,1.1468,117
10710,1009.8,1850.0,162819,0.5548,0.0002,0.1171,0.1244,0.0382,0.0000,3.8855,0.7270,0.0000,0.0000,0.0000,11.2,10,14,9.3,2,12,187,1.0750,92
10720,953.8,2150.0,154417,0.5357,0.0004,0.1212,0.1360,0.0423,0.0379,3.8076,0.6673,0.0000,0.0000,0.0000,11.2,9,14,8.2,2,13,202,1.2260,105
10730,969.4,2050.0,152360,0.4926,0.0003,0.1230,0.1298,0.1316,0.0000,3.8479,0.7905,0.0000,0.0000,0.0000,11.2,10,13,9.4,2,14,223,1.1076,111
10740,1000.7,2150.0,159490,0.5534,0.0002,0.1164,0.1266,0.0527,0.0000,3.7495,0.7143,0.0000,0.0000,0.0000,11.5,9,14,9.7,2,14,205,1.0824,106
10750,965.5,2100.0,160121,0.4848,0.0005,0.1216,0.1313,0.0408,0.0576,3.6890,0.7536,0.0000,0.0000,0.0000,11.3,10,14,9.1,2,14,198,1.2088,96
10760,1008.5,2203.4,157744,0.4495,0.0007,0.1241,0.1542,0.0895,0.0000,3.1251,0.7219,0.0000,0.0000,0.0000,11.3,10,13,9.8,2,15,201,1.0111,100
10770,991.6,2200.0,161239,0.5530,0.0001,0.1393,0.1476,0.1407,0.0761,1.6223,0.7639,0.0000,0.0000,0.0000,11.4,10,14,9.8,6,15,191,0.9988,87
10780,988.4,1950.0,158229,0.5438,0.0001,0.1381,0.1710,0.0805,0.0968,1.6942,0.6386,0.0000,0.0000,0.0000,11.3,10,14,9.8,4,15,191,1.0640,91
10790,954.3,1900.0,158018,0.5512,0.0001,0.1384,0.1518,0.0751,0.0000,1.6866,0.6104,0.0000,0.0000,0.0000,11.6,10,15,8.9,3,14,223,1.1389,115
10800,970.6,2000.0,156210,0.4219,0.0001,0.1224,0.1270,0.1136,0.0358,2.4705,0.6856,0.0000,0.0000,0.0000,11.5,10,14,7.7,2,14,193,1.2840,120
10810,1074.5,1950.0,164272,0.5090,0.0002,0.1111,0.1285,0.0074,0.0000,2.4296,0.7289,0.0000,0.0000,0.0000,11.5,10,13,7.3,2,13,174,1.2583,73
10820,1087.7,2200.0,160782,0.4677,0.0003,0.1121,0.1229,0.1263,0.0000,2.5408,0.7338,0.0000,0.0000,0.0000,11.4,10,13,7.3,2,11,196,1.2277,89
10830,897.7,1850.0,149049,0.4914,0.0005,0.1320,0.1320,0.0623,0.0000,2.5892,0.7638,0.0000,0.0000,0.0000,11.3,10,13,7.0,2,11,225,1.1831,131
10840,977.6,2050.0,157077,0.5138,0.0001,0.1208,0.1464,0.0283,0.0529,2.6589,0.7423,0.0000,0.0000,0.0000,11.3,10,13,6.9,2,11,196,1.1356,84
10850,1088.1,2100.0,164099,0.4257,0.0005,0.1318,0.1644,0.0096,0.0000,2.7145,0.5292,0.0000,0.0000,0.0000,11.4,9,13,6.8,2,11,170,1.1455,93
10860,1011.7,2050.0,160529,0.5359,0.0004,0.1497,0.1478,0.0878,0.0000,3.0058,0.8080,0.0000,0.0000,0.0000,11.6,10,14,6.7,2,11,196,1.1373,125
10870,1008.9,2200.0,163780,0.4962,0.0001,0.1420,0.1398,0.1893,0.0000,2.9398,0.7212,0.0000,0.0000,0.0000,11.5,10,14,6.7,2,13,176,1.1691,77
10880,1049.1,2250.0,166475,0.5314,0.0016,0.1393,0.1454,0.0661,0.0000,2.8612,0.7459,0.0000,0.0000,0.0000,11.6,10,14,6.2,2,11,180,1.1271,98
10890,1019.2,2250.0,158686,0.5398,0.0003,0.1406,0.1460,0.0955,0.0000,2.8683,0.7184,0.0000,0.0000,0.0000,11.5,10,14,5.1,2,12,199,1.0355,94
10900,977.7,1850.0,161016,0.5276,0.0004,0.1312,0.1378,0.1238,0.0000,2.2222,0.7493,0.0000,0.0000,0.0000,11.4,10,14,5.7,2,11,165,1.1094,85
10910,993.6,1950.0,158851,0.5184,0.0002,0.1357,0.1602,0.1107,0.0000,2.2109,0.8018,0.0000,0.0000,0.0000,11.6,10,14,5.6,2,12,201,1.1084,116
10920,1054.9,2300.0,159997,0.4127,0.0001,0.1353,0.1175,0.0801,0.0000,2.7384,0.6240,0.0000,0.0000,0.0000,11.4,9,15,5.2,2,10,174,1.0507,100
10930,1036.9,2000.0,160448,0.5565,0.0005,0.1340,0.1465,0.0141,0.0000,3.8517,0.7501,0.0000,0.0000,0.0000,11.4,10,14,5.0,2,10,203,1.0140,97
10940,984.0,2100.0,152271,0.5560,0.0001,0.1334,0.1435,0.1663,0.0000,3.8299,0.7771,0.0000,0.0000,0.0000,11.3,10,14,5.6,2,11,234,1.1232,134
10950,998.2,1950.0,159067,0.4798,0.0003,0.1184,0.1378,0.0797,0.0761,3.8192,0.6822,0.0000,0.0000,0.0000,11.3,9,14,5.9,2,11,188,1.1378,94
10960,1027.3,2000.0,159106,0.5579,0.0003,0.1299,0.1243,0.0486,0.0000,3.6435,0.7116,0.0000,0.0000,0.0000,11.4,10,15,5.8,2,10,199,1.1556,98
10970,1035.2,2150.0,165928,0.5825,0.0001,0.1389,0.1277,0.0816,0.0000,3.7011,0.7479,0.0000,0.0000,0.0000,11.3,10,14,3.9,2,9,167,0.7509,87
10980,862.3,1950.0,148432,0.3605,0.0002,0.1278,0.1468,0.0813,0.0000,6.7960,0.7281,0.0000,0.0000,0.0000,11.1,10,13,3.8,2,9,200,0.6670,123
10990,955.7,1850.0,160200,0.5033,0.0003,0.1450,0.1332,0.0488,0.0000,6.9055,0.6801,0.0000,0.0000,0.0000,11.3,10,13,3.4,2,8,184,0.4512,106
11000,1001.7,1900.0,156835,0.5190,0.0002,0.1322,0.1332,0.0435,0.0000,6.9958,0.7610,0.0000,0.0000,0.0000,11.4,10,14,3.5,2,7,164,0.7348,68
11010,958.0,2100.0,157775,0.5173,0.0010,0.1297,0.1674,0.0243,0.0000,6.8738,0.7622,0.0000,0.0000,0.0000,11.2,10,13,3.3,2,8,187,0.5167,75
11020,935.1,1750.0,161107,0.5099,0.0001,0.1195,0.1385,0.0125,0.0000,6.9289,0.7730,0.0000,0.0000,0.0000,11.2,9,13,3.1,2,7,207,0.2290,126
11030,977.7,1900.0,163436,0.4172,0.0003,0.1357,0.1325,0.0841,0.0423,6.7355,0.7219,0.0000,0.0000,0.0000,11.2,10,13,2.7,2,7,146,0.2100,93
11040,938.9,1950.0,159898,0.4780,0.0004,0.1569,0.2800,0.0621,0.0000,6.4975,0.8009,0.0000,0.0000,0.0000,11.2,10,13,2.8,2,6,180,0.2066,85
11050,875.9,1850.0,158985,0.4230,0.0001,0.1820,0.2152,-0.0235,0.0575,6.6488,0.7651,0.0000,0.0000,0.0000,11.2,10,13,2.7,2,6,166,0.2233,78
11060,870.0,1750.0,156830,0.4471,0.0011,0.1172,0.1384,0.0374,0.0000,6.8543,0.7768,0.0000,0.0000,0.0000,11.2,8,13,2.6,2,5,194,0.2133,127
11070,938.0,2100.0,155704,0.5094,0.0002,0.2440,0.1177,0.0659,0.0000,6.8800,0.8123,0.0000,0.0000,0.0000,11.2,10,13,2.5,2,4,193,0.1251,79
11080,982.9,2100.0,161629,0.5847,0.0001,0.1492,0.1350,0.0629,0.0000,4.2188,0.7494,0.0000,0.0000,0.0000,11.2,9,13,2.4,2,4,201,0.2261,91
11090,945.8,1884.8,154883,0.5059,0.0004,0.2126,0.1349,0.0788,0.0000,5.7438,0.8167,0.0000,0.0000,0.0000,11.2,10,13,2.5,2,5,204,0.2241,116
11100,909.6,1850.0,157003,0.4348,0.0002,0.1449,0.1757,0.1168,0.0000,11.5359,0.7382,0.0000,0.0000,0.0000,11.1,10,13,2.7,2,5,206,0.2744,137
11110,960.5,2047.5,152000,0.5569,0.0001,0.1527,0.1676,0.1208,0.0000,13.2125,0.7230,0.0000,0.0000,0.0000,11.2,10,13,2.9,2,5,226,0.3474,117
11120,947.9,1850.0,154638,0.5468,0.0001,0.1598,0.1343,0.0233,0.0000,13.3694,0.7584,0.0000,0.0000,0.0000,11.2,10,13,3.0,2,6,221,0.4757,94
11130,991.5,2050.0,154082,0.4829,0.0001,0.1528,0.1788,0.0226,0.0000,13.5915,0.6727,0.0000,0.0000,0.0000,11.1,10,13,2.8,2,6,204,0.5590,80
11140,1028.6,2200.0,160583,0.5952,0.0001,0.1626,0.1574,0.0652,0.0000,13.7325,0.7516,0.0000,0.0000,0.0000,11.1,10,12,3.0,2,7,196,0.7800,83
11150,969.7,1900.0,154772,0.5225,0.0004,0.1622,0.1654,0.0346,0.0453,13.6296,0.7394,0.0000,0.0000,0.0000,11.1,10,13,3.0,2,7,200,0.7718,94
11160,977.2,2000.0,152655,0.4813,0.0002,0.1474,0.1418,0.2069,0.0000,13.5186,0.7384,0.0000,0.0000,0.0000,11.1,10,13,2.9,2,6,216,0.5463,99
11170,980.8,2000.0,154907,0.5324,0.0002,0.1505,0.1602,0.0329,0.0000,13.2044,0.6810,0.0000,0.0000,0.0000,11.1,10,12,3.0,2,5,214,0.5151,120
11180,937.6,2000.0,148662,0.4076,0.0009,0.1447,0.1801,0.0256,0.0000,12.7469,0.7799,0.0000,0.0000,0.0000,11.1,9,13,3.4,2,6,209,0.7646,113
11190,1053.2,1950.0,164346,0.5521,0.0000,0.1351,0.1651,-0.0101,0.0000,12.5203,0.7270,0.0000,0.0000,0.0000,11.2,9,14,3.9,2,7,181,0.7714,96
11200,1063.2,1950.0,161016,0.5033,0.0001,0.1496,0.1699,0.1601,0.0000,8.8758,0.7223,0.0000,0.0000,0.0000,11.1,10,12,3.9,2,8,193,0.8645,110
11210,998.4,2300.0,159429,0.5272,0.0003,0.1379,0.2087,0.1617,0.0000,4.1855,0.6989,0.0000,0.0000,0.0000,11.1,10,13,3.7,2,6,172,0.5889,110
11220,1014.1,2100.0,155573,0.5176,0.0001,0.1197,0.1187,0.1665,0.0000,4.2773,0.7491,0.0000,0.0000,0.0000,11.1,9,13,3.4,2,6,210,0.6710,106
11230,1006.0,2100.0,163757,0.4489,0.0001,0.1057,0.1048,0.0506,0.0000,4.2042,0.7280,0.0000,0.0000,0.0000,11.1,9,13,3.2,2,7,166,0.6664,84
11240,988.8,1919.4,161518,0.5029,0.0001,0.1495,0.1540,0.0481,0.0000,4.2742,0.7806,0.0000,0.0000,0.0000,11.2,9,13,3.0,2,6,190,0.7298,104
11250,970.2,2000.0,159458,0.4369,0.0001,0.1461,0.1700,0.0755,0.0000,4.9041,0.6613,0.0000,0.0000,0.0000,11.2,10,13,3.2,2,6,165,0.7457,89
11260,1014.4,1900.0,161348,0.5540,0.0001,0.1455,0.1810,0.0779,0.0000,6.9474,0.7688,0.0000,0.0000,0.0000,11.2,10,13,3.4,2,7,205,0.8944,110
11270,1001.0,1950.0,158875,0.5509,0.0001,0.1449,0.1231,0.0507,0.0000,7.3454,0.7374,0.0000,0.0000,0.0000,11.2,10,13,3.8,2,7,209,0.9208,117
11280,1036.5,2000.0,164603,0.5240,0.0004,0.1195,0.1199,-0.0135,0.0000,7.2918,0.6015,0.0000,0.0000,0.0000,11.2,10,13,3.6,2,7,181,0.8373,64
11290,965.7,1950.0,155020,0.4940,0.0003,0.1286,0.1389,0.0314,0.0000,7.1282,0.6860,0.0000,0.0000,0.0000,11.1,9,13,3.8,2,7,208,0.7969,85
11300,954.5,1950.0,154699,0.5043,0.0003,0.1427,0.1423,0.1787,0.0493,7.1130,0.7664,0.0000,0.0000,0.0000,11.2,10,13,4.1,2,7,225,0.9263,95
11310,977.9,2050.0,157389,0.5308,0.0001,0.1241,0.1262,0.0904,0.0000,7.2789,0.7845,0.0000,0.0000,0.0000,11.1,8,13,4.1,2,8,218,0.9055,104
11320,847.8,2050.0,147499,0.4859,0.0003,0.1239,0.1233,0.0763,0.0000,7.2240,0.7147,0.0000,0.0000,0.0000,11.1,10,13,3.6,2,8,223,0.8912,93
11330,940.4,1800.0,155899,0.4197,0.0001,0.1386,0.1741,0.1023,0.0000,7.2824,0.7441,0.0000,0.0000,0.0000,11.2,9,13,3.3,2,7,219,0.8970,129
11340,1003.0,2150.0,158220,0.5661,0.0003,0.1572,0.1397,0.0693,0.0000,7.5090,0.7809,0.0000,0.0000,0.0000,11.2,10,13,3.3,2,7,211,0.7991,103
